"","doc_id","sentence_id","subject","predicate","object","triple_type","file"
"67954","data_raw/portal/gsp_num_id_0156.pdf140",12,"level monitoring","will be conducted in","accordance","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"67955","data_raw/portal/gsp_num_id_0156.pdf140",16,"Each Agency","shall establish","measurable objectives","direct","unfiltered_dependency_edgelist_0156.RDS"
"67956","data_raw/portal/gsp_num_id_0156.pdf140",18,"Measurable objectives","shall be established for","each sustainability indicator","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"67957","data_raw/portal/gsp_num_id_0156.pdf140",19,"Measurable objectives","shall provide","a reasonable margin","direct","unfiltered_dependency_edgelist_0156.RDS"
"67958","data_raw/portal/gsp_num_id_0156.pdf140",19,"Measurable objectives","shall provide under","adverse conditions","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"67959","data_raw/portal/gsp_num_id_0156.pdf140",19,"which","shall take into","consideration components","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"67960","data_raw/portal/gsp_num_id_0156.pdf140",20,"An Agency","may establish","a representative measurable objective","direct","unfiltered_dependency_edgelist_0156.RDS"
"67961","data_raw/portal/gsp_num_id_0156.pdf140",20,"groundwater elevation","to serve as","the value","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"67962","data_raw/portal/gsp_num_id_0156.pdf140",22,"Each Plan","shall describe","a reasonable path","direct","unfiltered_dependency_edgelist_0156.RDS"
"67963","data_raw/portal/gsp_num_id_0156.pdf140",24,"An Agency","may establish","measurable objectives","direct","unfiltered_dependency_edgelist_0156.RDS"
"67964","data_raw/portal/gsp_num_id_0156.pdf140",24,"that","exceed","the reasonable margin","direct","unfiltered_dependency_edgelist_0156.RDS"
"67965","data_raw/portal/gsp_num_id_0156.pdf140",24,"that","exceed for","the purpose","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"67966","data_raw/portal/gsp_num_id_0156.pdf140",24,"failure","shall not be","grounds","direct","unfiltered_dependency_edgelist_0156.RDS"
"67967","data_raw/portal/gsp_num_id_0156.pdf140",28,"Each Plan","shall describe","the following information","direct","unfiltered_dependency_edgelist_0156.RDS"
"67968","data_raw/portal/gsp_num_id_0156.pdf140",28,"Each Plan","shall describe For","each sustainability indicator","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"67969","data_raw/portal/gsp_num_id_0156.pdf140",28,"Each Plan","shall describe For","the quantitative values","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"67970","data_raw/portal/gsp_num_id_0156.pdf140",28,"that","will be measured at","each monitoring site","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"67971","data_raw/portal/gsp_num_id_0156.pdf141",1,"the chronic lowering","are","a proxy","direct","unfiltered_dependency_edgelist_0156.RDS"
"67972","data_raw/portal/gsp_num_id_0156.pdf141",1,"the measurable objectives","are adopted for","the reduction","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"67973","data_raw/portal/gsp_num_id_0156.pdf141",3,"Section 3.2.3","provides","the evidence","direct","unfiltered_dependency_edgelist_0156.RDS"
"67974","data_raw/portal/gsp_num_id_0156.pdf141",4,"4.7 Quality GSP Emergency Regulations 354.28(c)(4","requires","GSAs","direct","unfiltered_dependency_edgelist_0156.RDS"
"67975","data_raw/portal/gsp_num_id_0156.pdf141",4,"that","spread","contaminant plumes","direct","unfiltered_dependency_edgelist_0156.RDS"
"67976","data_raw/portal/gsp_num_id_0156.pdf141",6,"concentrations","include","TDS","direct","unfiltered_dependency_edgelist_0156.RDS"
"67977","data_raw/portal/gsp_num_id_0156.pdf141",8,"Nitrate non - source contaminants","have impacted","Camrosa supply wells","direct","unfiltered_dependency_edgelist_0156.RDS"
"67978","data_raw/portal/gsp_num_id_0156.pdf141",9,"the low MCL","requires","treatment","direct","unfiltered_dependency_edgelist_0156.RDS"
"67979","data_raw/portal/gsp_num_id_0156.pdf141",9,"the low MCL","requires via","a GAC treatment plant","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"67980","data_raw/portal/gsp_num_id_0156.pdf141",9,"that","is under","construction","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"67981","data_raw/portal/gsp_num_id_0156.pdf141",10,"SMC","were developed Given","the treatment methods","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"67982","data_raw/portal/gsp_num_id_0156.pdf142",3,"Each Agency","shall describe","the processes","direct","unfiltered_dependency_edgelist_0156.RDS"
"67983","data_raw/portal/gsp_num_id_0156.pdf142",3,"Each Agency","shall describe in","its Plan","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"67984","data_raw/portal/gsp_num_id_0156.pdf142",6,"The description","shall include","the following","direct","unfiltered_dependency_edgelist_0156.RDS"
"67985","data_raw/portal/gsp_num_id_0156.pdf142",7,"The cause","has led","undesirable results","direct","unfiltered_dependency_edgelist_0156.RDS"
"67986","data_raw/portal/gsp_num_id_0156.pdf142",9,"the effects","cause","undesirable results","direct","unfiltered_dependency_edgelist_0156.RDS"
"67987","data_raw/portal/gsp_num_id_0156.pdf142",10,"The criteria","shall be based on","a quantitative description","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"67988","data_raw/portal/gsp_num_id_0156.pdf142",10,"that","cause","significant effects","direct","unfiltered_dependency_edgelist_0156.RDS"
"67989","data_raw/portal/gsp_num_id_0156.pdf142",14,"undesirable results","are occurring","that","direct","unfiltered_dependency_edgelist_0156.RDS"
"67990","data_raw/portal/gsp_num_id_0156.pdf142",14,"The determination","may depend upon","measurements","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"67991","data_raw/portal/gsp_num_id_0156.pdf142",17,"this GSP","was described in","Section 4.3","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"67992","data_raw/portal/gsp_num_id_0156.pdf142",22,"Potential effects","could include","increased costs","direct","unfiltered_dependency_edgelist_0156.RDS"
"67993","data_raw/portal/gsp_num_id_0156.pdf142",23,"Potential effects","could include","health effects","direct","unfiltered_dependency_edgelist_0156.RDS"
"67994","data_raw/portal/gsp_num_id_0156.pdf142",24,"Potential effects","could include","lower quality crops","direct","unfiltered_dependency_edgelist_0156.RDS"
"67995","data_raw/portal/gsp_num_id_0156.pdf142",25,"All","would result in","increased costs","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"67996","data_raw/portal/gsp_num_id_0156.pdf142",26,"Nitrate","do not impact","agricultural beneficial use","direct","unfiltered_dependency_edgelist_0156.RDS"
"67997","data_raw/portal/gsp_num_id_0156.pdf143",2,"that","impacts","beneficial uses","direct","unfiltered_dependency_edgelist_0156.RDS"
"67998","data_raw/portal/gsp_num_id_0156.pdf143",2,"that","can make","prohibitive","direct","unfiltered_dependency_edgelist_0156.RDS"
"67999","data_raw/portal/gsp_num_id_0156.pdf143",3,"That","Could Lead","354.26(b)(1","direct","unfiltered_dependency_edgelist_0156.RDS"
"68000","data_raw/portal/gsp_num_id_0156.pdf143",3,"That","Could Lead to","Undesirable Results","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68001","data_raw/portal/gsp_num_id_0156.pdf143",4,"concentrations","include","TDS","direct","unfiltered_dependency_edgelist_0156.RDS"
"68002","data_raw/portal/gsp_num_id_0156.pdf143",6,"Criteria","Used §","354.26(b)(2","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68003","data_raw/portal/gsp_num_id_0156.pdf143",7,"the average concentration","exceed","the minimum threshold concentration","direct","unfiltered_dependency_edgelist_0156.RDS"
"68004","data_raw/portal/gsp_num_id_0156.pdf143",7,"the average concentration","exceed for","2 consecutive years","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68005","data_raw/portal/gsp_num_id_0156.pdf143",10,"Each Agency","shall establish","minimum thresholds","direct","unfiltered_dependency_edgelist_0156.RDS"
"68006","data_raw/portal/gsp_num_id_0156.pdf143",10,"that","quantify","groundwater conditions","direct","unfiltered_dependency_edgelist_0156.RDS"
"68007","data_raw/portal/gsp_num_id_0156.pdf143",10,"that","quantify for","each applicable sustainability indicator","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68008","data_raw/portal/gsp_num_id_0156.pdf143",11,"The numeric value","shall represent","a point","direct","unfiltered_dependency_edgelist_0156.RDS"
"68009","data_raw/portal/gsp_num_id_0156.pdf143",11,"The numeric value","shall represent","the basin","direct","unfiltered_dependency_edgelist_0156.RDS"
"68010","data_raw/portal/gsp_num_id_0156.pdf143",11,"that","may cause","undesirable results","direct","unfiltered_dependency_edgelist_0156.RDS"
"68011","data_raw/portal/gsp_num_id_0156.pdf143",13,"The description","shall include","the following","direct","unfiltered_dependency_edgelist_0156.RDS"
"68012","data_raw/portal/gsp_num_id_0156.pdf143",17,"The minimum threshold","shall be","the degradation","direct","unfiltered_dependency_edgelist_0156.RDS"
"68013","data_raw/portal/gsp_num_id_0156.pdf143",17,"that","impair","water supplies","direct","unfiltered_dependency_edgelist_0156.RDS"
"68014","data_raw/portal/gsp_num_id_0156.pdf143",17,"that","may lead to","undesirable results","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68015","data_raw/portal/gsp_num_id_0156.pdf143",18,"The minimum threshold","shall be based on","the number","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68016","data_raw/portal/gsp_num_id_0156.pdf143",18,"that","exceeds","concentrations","direct","unfiltered_dependency_edgelist_0156.RDS"
"68017","data_raw/portal/gsp_num_id_0156.pdf143",19,"the Agency","shall consider","local quality standards applicable","direct","unfiltered_dependency_edgelist_0156.RDS"
"68018","data_raw/portal/gsp_num_id_0156.pdf144",1,"that","impacts","beneficial uses","direct","unfiltered_dependency_edgelist_0156.RDS"
"68019","data_raw/portal/gsp_num_id_0156.pdf144",1,"that","can make","prohibitive","direct","unfiltered_dependency_edgelist_0156.RDS"
"68020","data_raw/portal/gsp_num_id_0156.pdf144",2,"The potential effects","were considered with","applicable local federal quality standards applicable","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68021","data_raw/portal/gsp_num_id_0156.pdf144",5,"primary MCLs","are achieved For","the municipal wells","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68022","data_raw/portal/gsp_num_id_0156.pdf144",5,"primary MCLs","are achieved in","delivered water","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68023","data_raw/portal/gsp_num_id_0156.pdf144",5,"primary MCLs","are achieved through","blending","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68024","data_raw/portal/gsp_num_id_0156.pdf144",8,"ASRGSA","will work with","the well owner","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68025","data_raw/portal/gsp_num_id_0156.pdf144",11,"The California Division","considers","concentrations","direct","unfiltered_dependency_edgelist_0156.RDS"
"68026","data_raw/portal/gsp_num_id_0156.pdf144",17,"RWQCB","established","WQOs","direct","unfiltered_dependency_edgelist_0156.RDS"
"68027","data_raw/portal/gsp_num_id_0156.pdf144",17,"RWQCB","established for","nitrate","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68028","data_raw/portal/gsp_num_id_0156.pdf144",20,"The RWQCB WQOs","were developed in","part","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68029","data_raw/portal/gsp_num_id_0156.pdf144",26,"GSA Regulatory Authority","are occurring","constituents","direct","unfiltered_dependency_edgelist_0156.RDS"
"68030","data_raw/portal/gsp_num_id_0156.pdf144",26,"that","are derived from","groundwater interaction","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68031","data_raw/portal/gsp_num_id_0156.pdf144",27,"Nitrate","are derived from","historical use activities","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68032","data_raw/portal/gsp_num_id_0156.pdf144",29,"The GSAs","have","no regulatory authority","direct","unfiltered_dependency_edgelist_0156.RDS"
"68033","data_raw/portal/gsp_num_id_0156.pdf145",1,"The minimum thresholds","are provided with","their rationale","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68034","data_raw/portal/gsp_num_id_0156.pdf145",1,"quality plots","have been above","the WQO","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68035","data_raw/portal/gsp_num_id_0156.pdf145",1,"the approach","is based on","the premise","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68036","data_raw/portal/gsp_num_id_0156.pdf145",2,"the economic infeasibility","is considered For","nitrate","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68037","data_raw/portal/gsp_num_id_0156.pdf145",3,"The quality constituents","are described in","Sections 3.1.3.3","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68038","data_raw/portal/gsp_num_id_0156.pdf145",5,"Nitrate Elevated nitrate concentrations","have been observed throughout","the Basin","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68039","data_raw/portal/gsp_num_id_0156.pdf145",5,"Nitrate Elevated nitrate concentrations","have been observed for","decades","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68040","data_raw/portal/gsp_num_id_0156.pdf145",5,"nitrate concentrations","may impact","sensitive nursery crops","direct","unfiltered_dependency_edgelist_0156.RDS"
"68041","data_raw/portal/gsp_num_id_0156.pdf145",7,"nitrate","has not exceeded","50 mg L","direct","unfiltered_dependency_edgelist_0156.RDS"
"68042","data_raw/portal/gsp_num_id_0156.pdf145",7,"nitrate","has not exceeded throughout","the ASRVGB","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68043","data_raw/portal/gsp_num_id_0156.pdf145",9,"The blending ratio","has averaged","1:1","direct","unfiltered_dependency_edgelist_0156.RDS"
"68044","data_raw/portal/gsp_num_id_0156.pdf145",9,"The blending ratio","has averaged","imported local","direct","unfiltered_dependency_edgelist_0156.RDS"
"68045","data_raw/portal/gsp_num_id_0156.pdf145",9,"The blending ratio","has averaged for","the historical period","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68046","data_raw/portal/gsp_num_id_0156.pdf145",9,"ratios","exceed","2:1","direct","unfiltered_dependency_edgelist_0156.RDS"
"68047","data_raw/portal/gsp_num_id_0156.pdf145",12,"The Conejo wellfield water","is blended with","other groundwater wells","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68048","data_raw/portal/gsp_num_id_0156.pdf145",12,"which","have","lower nitrate concentrations","direct","unfiltered_dependency_edgelist_0156.RDS"
"68049","data_raw/portal/gsp_num_id_0156.pdf145",12,"the blended Conejo wellfield water","is above","23.4 mg L","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68050","data_raw/portal/gsp_num_id_0156.pdf145",13,"the minimum threshold","has been set to","23.4 mg L","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68051","data_raw/portal/gsp_num_id_0156.pdf145",14,"TCP TCP","exceed","the MCL","direct","unfiltered_dependency_edgelist_0156.RDS"
"68052","data_raw/portal/gsp_num_id_0156.pdf145",14,"the impacted wells","have been shut down since","2018","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68053","data_raw/portal/gsp_num_id_0156.pdf145",15,"The maintenance","requires","a change out","direct","unfiltered_dependency_edgelist_0156.RDS"
"68054","data_raw/portal/gsp_num_id_0156.pdf145",16,"influent concentrations","exceed","250 ng L","direct","unfiltered_dependency_edgelist_0156.RDS"
"68055","data_raw/portal/gsp_num_id_0156.pdf145",18,"the minimum threshold","has been set to","250 ng L","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68056","data_raw/portal/gsp_num_id_0156.pdf145",19,"the average TDS concentration","is below","the RWQCB WQO","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68057","data_raw/portal/gsp_num_id_0156.pdf145",19,"Total Dissolved Solids","have exceeded","the WQO","direct","unfiltered_dependency_edgelist_0156.RDS"
"68058","data_raw/portal/gsp_num_id_0156.pdf145",19,"concentrations","have exceeded","the WQO","direct","unfiltered_dependency_edgelist_0156.RDS"
"68059","data_raw/portal/gsp_num_id_0156.pdf145",19,"Total Dissolved Solids","have exceeded in","some wells","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68060","data_raw/portal/gsp_num_id_0156.pdf145",19,"concentrations","have exceeded in","some wells","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68061","data_raw/portal/gsp_num_id_0156.pdf145",20,"the GSAs","have","no regulatory authority","direct","unfiltered_dependency_edgelist_0156.RDS"
"68062","data_raw/portal/gsp_num_id_0156.pdf145",21,"the secondary MCL term acceptance level","is not exceeded for","potable uses","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68063","data_raw/portal/gsp_num_id_0156.pdf146",1,"Chloride Similar","have exceeded","the RWQCB WQO","direct","unfiltered_dependency_edgelist_0156.RDS"
"68064","data_raw/portal/gsp_num_id_0156.pdf146",5,"the groundwater","has been used In","addition","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68065","data_raw/portal/gsp_num_id_0156.pdf146",5,"the groundwater","has been used for","agricultural purposes","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68066","data_raw/portal/gsp_num_id_0156.pdf146",8,"historical concentrations","have been below","the WQO","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68067","data_raw/portal/gsp_num_id_0156.pdf146",9,"Boron historical concentrations","have been below","the WQO","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68068","data_raw/portal/gsp_num_id_0156.pdf146",12,"exceedances","do not constitute","significant effects","direct","unfiltered_dependency_edgelist_0156.RDS"
"68069","data_raw/portal/gsp_num_id_0156.pdf146",15,"an undesirable result","is occurring in","the basin","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68070","data_raw/portal/gsp_num_id_0156.pdf146",16,"undesirable results","are occurring","that","direct","unfiltered_dependency_edgelist_0156.RDS"
"68071","data_raw/portal/gsp_num_id_0156.pdf146",16,"The determination","may depend upon","measurements","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68072","data_raw/portal/gsp_num_id_0156.pdf147",1,"4.7.2.1.2 Evaluation","may establish","a representative minimum threshold","direct","unfiltered_dependency_edgelist_0156.RDS"
"68073","data_raw/portal/gsp_num_id_0156.pdf147",2,"groundwater elevations","are not used as","a proxy","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68074","data_raw/portal/gsp_num_id_0156.pdf147",6,"The description","shall include","the following","direct","unfiltered_dependency_edgelist_0156.RDS"
"68075","data_raw/portal/gsp_num_id_0156.pdf147",7,"basin conditions","will avoid","undesirable results","direct","unfiltered_dependency_edgelist_0156.RDS"
"68076","data_raw/portal/gsp_num_id_0156.pdf147",7,"basin conditions","will avoid for","each","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68077","data_raw/portal/gsp_num_id_0156.pdf147",15,"quality water","may be expelled from","clays","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68078","data_raw/portal/gsp_num_id_0156.pdf148",2,"The description","shall include","the following","direct","unfiltered_dependency_edgelist_0156.RDS"
"68079","data_raw/portal/gsp_num_id_0156.pdf148",2,"minimum thresholds","may affect","the interests","direct","unfiltered_dependency_edgelist_0156.RDS"
"68080","data_raw/portal/gsp_num_id_0156.pdf148",3,"Degraded quality minimum thresholds","affect","beneficial users","direct","unfiltered_dependency_edgelist_0156.RDS"
"68081","data_raw/portal/gsp_num_id_0156.pdf148",3,"Degraded quality minimum thresholds","affect in","the Basin","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68082","data_raw/portal/gsp_num_id_0156.pdf148",3,"Degraded quality minimum thresholds","affect in","the following ways","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68083","data_raw/portal/gsp_num_id_0156.pdf148",3,"Groundwater Beneficial Users","will prevent","significant degradation","direct","unfiltered_dependency_edgelist_0156.RDS"
"68084","data_raw/portal/gsp_num_id_0156.pdf148",3,"The minimum thresholds","will prevent","significant degradation","direct","unfiltered_dependency_edgelist_0156.RDS"
"68085","data_raw/portal/gsp_num_id_0156.pdf148",3,"that","would limit","the beneficial use","direct","unfiltered_dependency_edgelist_0156.RDS"
"68086","data_raw/portal/gsp_num_id_0156.pdf148",7,"Lower quality crops","replace","groundwater","direct","unfiltered_dependency_edgelist_0156.RDS"
"68087","data_raw/portal/gsp_num_id_0156.pdf148",7,"Lower quality crops","replace for","irrigation","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68088","data_raw/portal/gsp_num_id_0156.pdf148",8,"uses","would result in","increased costs","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68089","data_raw/portal/gsp_num_id_0156.pdf148",9,"Uses Interests","will prevent","significant effects","direct","unfiltered_dependency_edgelist_0156.RDS"
"68090","data_raw/portal/gsp_num_id_0156.pdf148",9,"The minimum thresholds","will prevent","significant effects","direct","unfiltered_dependency_edgelist_0156.RDS"
"68091","data_raw/portal/gsp_num_id_0156.pdf148",11,"The SOAR initiatives","require","a majority vote","direct","unfiltered_dependency_edgelist_0156.RDS"
"68092","data_raw/portal/gsp_num_id_0156.pdf148",12,"land use","would not change in","the near future","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68093","data_raw/portal/gsp_num_id_0156.pdf148",14,"Camrosa WD","has","a diverse supply portfolio","direct","unfiltered_dependency_edgelist_0156.RDS"
"68094","data_raw/portal/gsp_num_id_0156.pdf148",14,"that","includes","multiple supplies","direct","unfiltered_dependency_edgelist_0156.RDS"
"68095","data_raw/portal/gsp_num_id_0156.pdf148",19,"state standards","relate to","the relevant sustainability indicator","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68096","data_raw/portal/gsp_num_id_0156.pdf148",20,"the threshold","differs from","other regulatory standards","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68097","data_raw/portal/gsp_num_id_0156.pdf148",20,"the Agency","shall explain","the nature","direct","unfiltered_dependency_edgelist_0156.RDS"
"68098","data_raw/portal/gsp_num_id_0156.pdf149",4,"The description","shall include","the following","direct","unfiltered_dependency_edgelist_0156.RDS"
"68099","data_raw/portal/gsp_num_id_0156.pdf149",6,"quality monitoring","will be conducted in","accordance","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68100","data_raw/portal/gsp_num_id_0156.pdf149",9,"Each Agency","shall establish","measurable objectives","direct","unfiltered_dependency_edgelist_0156.RDS"
"68101","data_raw/portal/gsp_num_id_0156.pdf149",11,"Measurable objectives","shall be established for","each sustainability indicator","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68102","data_raw/portal/gsp_num_id_0156.pdf149",12,"Measurable objectives","shall provide","a reasonable margin","direct","unfiltered_dependency_edgelist_0156.RDS"
"68103","data_raw/portal/gsp_num_id_0156.pdf149",12,"Measurable objectives","shall provide under","adverse conditions","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68104","data_raw/portal/gsp_num_id_0156.pdf149",12,"which","shall take into","consideration components","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68105","data_raw/portal/gsp_num_id_0156.pdf149",13,"An Agency","may establish","a representative measurable objective","direct","unfiltered_dependency_edgelist_0156.RDS"
"68106","data_raw/portal/gsp_num_id_0156.pdf149",13,"groundwater elevation","to serve as","the value","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68107","data_raw/portal/gsp_num_id_0156.pdf149",15,"Each Plan","shall describe","a reasonable path","direct","unfiltered_dependency_edgelist_0156.RDS"
"68108","data_raw/portal/gsp_num_id_0156.pdf149",17,"An Agency","may establish","measurable objectives","direct","unfiltered_dependency_edgelist_0156.RDS"
"68109","data_raw/portal/gsp_num_id_0156.pdf149",17,"that","exceed","the reasonable margin","direct","unfiltered_dependency_edgelist_0156.RDS"
"68110","data_raw/portal/gsp_num_id_0156.pdf149",17,"that","exceed for","the purpose","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68111","data_raw/portal/gsp_num_id_0156.pdf149",17,"failure","shall not be","grounds","direct","unfiltered_dependency_edgelist_0156.RDS"
"68112","data_raw/portal/gsp_num_id_0156.pdf149",19,"the GSAs","have","no ability","direct","unfiltered_dependency_edgelist_0156.RDS"
"68113","data_raw/portal/gsp_num_id_0156.pdf149",20,"failure","is not","grounds","direct","unfiltered_dependency_edgelist_0156.RDS"
"68114","data_raw/portal/gsp_num_id_0156.pdf149",21,"The secondary measurable objectives","are set at","the WQO","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68115","data_raw/portal/gsp_num_id_0156.pdf149",21,"existing concentrations","are below","the WQO sulfate","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68116","data_raw/portal/gsp_num_id_0156.pdf150",1,"The measurable objectives","are provided with","their rationale","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68117","data_raw/portal/gsp_num_id_0156.pdf150",1,"The measurable objectives","are provided §","354.30 Measurable Objective","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68118","data_raw/portal/gsp_num_id_0156.pdf150",3,"Each Plan","shall describe","a reasonable path","direct","unfiltered_dependency_edgelist_0156.RDS"
"68119","data_raw/portal/gsp_num_id_0156.pdf150",6,"The GSAs","must define","the interim milestones","direct","unfiltered_dependency_edgelist_0156.RDS"
"68120","data_raw/portal/gsp_num_id_0156.pdf150",7,"the GSAs","have","no ability","direct","unfiltered_dependency_edgelist_0156.RDS"
"68121","data_raw/portal/gsp_num_id_0156.pdf150",9,"4.8 Land Subsidence","has been documented in","the Basin","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68122","data_raw/portal/gsp_num_id_0156.pdf150",9,"no land subsidence","has been documented in","the Basin","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68123","data_raw/portal/gsp_num_id_0156.pdf150",11,"future groundwater levels","will remain above","historical low levels","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68124","data_raw/portal/gsp_num_id_0156.pdf150",11,"which","would prevent","inelastic subsidence","direct","unfiltered_dependency_edgelist_0156.RDS"
"68125","data_raw/portal/gsp_num_id_0156.pdf150",11,"which","would prevent due","groundwater extraction","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68126","data_raw/portal/gsp_num_id_0156.pdf150",12,"groundwater levels","could decline below","historical levels","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68127","data_raw/portal/gsp_num_id_0156.pdf150",12,"actual future conditions","differ from","those","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68128","data_raw/portal/gsp_num_id_0156.pdf151",3,"Each Agency","shall describe","the processes","direct","unfiltered_dependency_edgelist_0156.RDS"
"68129","data_raw/portal/gsp_num_id_0156.pdf151",3,"Each Agency","shall describe in","its Plan","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68130","data_raw/portal/gsp_num_id_0156.pdf151",6,"The description","shall include","the following","direct","unfiltered_dependency_edgelist_0156.RDS"
"68131","data_raw/portal/gsp_num_id_0156.pdf151",7,"The cause","has led","undesirable results","direct","unfiltered_dependency_edgelist_0156.RDS"
"68132","data_raw/portal/gsp_num_id_0156.pdf151",9,"the effects","cause","undesirable results","direct","unfiltered_dependency_edgelist_0156.RDS"
"68133","data_raw/portal/gsp_num_id_0156.pdf151",10,"The criteria","shall be based on","a quantitative description","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68134","data_raw/portal/gsp_num_id_0156.pdf151",10,"that","cause","significant effects","direct","unfiltered_dependency_edgelist_0156.RDS"
"68135","data_raw/portal/gsp_num_id_0156.pdf151",14,"undesirable results","are occurring","that","direct","unfiltered_dependency_edgelist_0156.RDS"
"68136","data_raw/portal/gsp_num_id_0156.pdf151",14,"The determination","may depend upon","measurements","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68137","data_raw/portal/gsp_num_id_0156.pdf151",16,"this GSP","was described in","Section 4.3","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68138","data_raw/portal/gsp_num_id_0156.pdf151",22,"That","Could Lead","354.26(b)(1","direct","unfiltered_dependency_edgelist_0156.RDS"
"68139","data_raw/portal/gsp_num_id_0156.pdf151",22,"That","Could Lead to","Undesirable Results","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68140","data_raw/portal/gsp_num_id_0156.pdf151",23,"that","could lead to","undesirable results","prepositional","unfiltered_dependency_edgelist_0156.RDS"
